-5.822291207849409345e-01, 0.000000000000000000e+00, 3.028944424676576017e-03, 4.014100035485020351e-04, 9.965696455717742985e-01, 2.000000000000000000e+00
-5.807916570481299612e-01, 1.437463736810938586e-03, 3.028944424676576017e-03, 4.014100035485020351e-04, 9.965696455717742985e-01, 2.000000000000000000e+00
-5.779273482477369495e-01, 2.864308800393034708e-03, 2.178940571800287978e-03, 3.387403106573566363e-04, 9.974823191175489212e-01, 2.000000000000000000e+00
-5.736573767615128494e-01, 4.269971486224119137e-03, 1.977443141669590725e-03, 3.074153158582845248e-04, 9.977151415424710956e-01, 2.000000000000000000e+00
-5.680133753763654259e-01, 5.644001385147443504e-03, 6.393452300724513640e-04, 4.250374287185503148e-04, 9.989356173412025086e-01, 2.000000000000000000e+00
-5.610372492842933267e-01, 6.976126092072139871e-03, 2.555541026983852368e-04, 5.253347574284962474e-04, 9.992191111398660563e-01, 2.000000000000000000e+00
-5.527809246137449506e-01, 8.256324670548417788e-03, 7.278232238246281575e-05, 1.886663671086269303e-04, 9.997385513105102595e-01, 2.000000000000000000e+00
-5.433060132973236422e-01, 9.474911316421320492e-03, 1.670089084689641294e-04, 3.010842022005160616e-04, 9.995319068893339098e-01, 2.000000000000000000e+00
-5.326833837883930833e-01, 1.062262950893053809e-02, 1.632004172425585470e-04, 2.942182418574300871e-04, 9.995425813408933546e-01, 2.000000000000000000e+00
-5.209926281524523972e-01, 1.169075563594063061e-02, 5.820008905958407247e-04, 4.374948648000573262e-04, 9.989805042445997207e-01, 2.000000000000000000e+00
-5.083214184232203170e-01, 1.267120972923203165e-02, 5.388096429028053306e-04, 4.050276480391602806e-04, 9.990561627090529528e-01, 2.000000000000000000e+00
-4.947647487628989427e-01, 1.355666966032138647e-02, 4.217985688051893722e-02, 3.362912295240997034e-03, 9.544572308242385006e-01, 2.000000000000000000e+00
-4.804240647125057051e-01, 1.434068405039324624e-02, 3.978654813827341152e-02, 3.172098765019596648e-03, 9.570413530967041282e-01, 2.000000000000000000e+00
