9.999544481924678152e-01,-9.544712677560563546e-03,9.986040719961871703e-01,-5.281957395354344720e-02,-8.146813422350528133e-02,-9.942236061160783511e-02,5.365585684776306152e-01,1.464460492134094238e-01,3.169954121112823486e-01,0.000000000000000000e+00
9.999295876508066394e-01,-1.186674936483141270e-02,9.947792502887924382e-01,-1.020501993867143631e-01,5.690433354686748324e-02,-3.857761418257704689e-01,6.533383727073669434e-01,1.223106160759925842e-01,2.243510186672210693e-01,0.000000000000000000e+00
9.999365533870757661e-01,1.126451065851368817e-02,9.798687738851863394e-01,-1.996426456565368879e-01,1.663370291197863449e-01,-5.807689541277545331e-01,6.940700411796569824e-01,1.068186387419700623e-01,1.991113871335983276e-01,0.000000000000000000e+00
9.987298919671917519e-01,5.038455012403637856e-02,9.478816548328647951e-01,-3.186226112994962056e-01,2.133375268976998584e-01,-6.250596723196575333e-01,6.570093035697937012e-01,1.056957021355628967e-01,2.372949868440628052e-01,0.000000000000000000e+00
9.958041533913277732e-01,9.151004364866706375e-02,9.047536938634919146e-01,-4.259351516843459806e-01,1.878052523371067095e-01,-5.077970531084090577e-01,5.372759699821472168e-01,1.141180172562599182e-01,3.486060500144958496e-01,0.000000000000000000e+00
9.926261258417696798e-01,1.212162295089200953e-01,8.683786336376143611e-01,-4.959017530133059126e-01,1.035724825057605519e-01,-2.654825463776584460e-01,3.628800213336944580e-01,1.195822432637214661e-01,5.175377726554870605e-01,2.000000000000000000e+00
9.943904279192883333e-01,1.057718150666552975e-01,8.885158058704952788e-01,-4.588460119891033528e-01,-2.555734724309883243e-01,6.799973913835102302e-01,8.774691820144653320e-02,9.581213444471359253e-02,8.164409399032592773e-01,2.000000000000000000e+00
9.997216070885822647e-01,2.359466719880381341e-02,9.674141128997322259e-01,-2.531993960546196076e-01,-5.480882423062727327e-01,1.484425488736857091e+00,4.559722170233726501e-02,8.380869776010513306e-02,8.705941438674926758e-01,2.000000000000000000e+00
9.948977953714173150e-01,-1.008879416238308013e-01,9.958685378460677695e-01,9.080669209003923437e-02,-6.598282223860065798e-01,1.901224771251276646e+00,5.332859978079795837e-02,1.027030050754547119e-01,8.439683914184570312e-01,2.000000000000000000e+00
9.753051631612607020e-01,-2.208615826960104167e-01,8.932337630292014330e-01,4.495925317269987564e-01,-5.174032121847282895e-01,1.766216082273563304e+00,1.143749877810478210e-01,1.664004474878311157e-01,7.192245721817016602e-01,2.000000000000000000e+00
9.567047656780198750e-01,-2.910601163487794296e-01,7.187818481278305249e-01,6.952356829176278286e-01,-1.905046160131684818e-01,1.210929546060953488e+00,3.089904487133026123e-01,2.499907463788986206e-01,4.410187900066375732e-01,2.000000000000000000e+00
9.565951337116742614e-01,-2.914202294953871508e-01,5.905549020409656125e-01,8.069974644789075224e-01,1.843433207712628086e-01,4.796103984826706190e-01,6.141726970672607422e-01,2.168489992618560791e-01,1.689782887697219849e-01,0.000000000000000000e+00
9.793158590350496961e-01,-2.023374612928673655e-01,6.207864685611376165e-01,7.839796939024580302e-01,7.152127813873171425e-01,-8.458362849003145945e-01,8.989086151123046875e-01,7.280578464269638062e-02,2.828563749790191650e-02,0.000000000000000000e+00
9.998041010476339530e-01,-1.979291611492550729e-02,8.192871614469422470e-01,5.733834206603919403e-01,1.092061841610256989e+00,-2.014101308542234126e+00,9.503831267356872559e-01,3.647291287779808044e-02,1.314396038651466370e-02,0.000000000000000000e+00
9.769044060495283288e-01,2.136768154035863787e-01,9.920833686684285002e-01,1.255810081640654774e-01,1.200230053891796489e+00,-2.718315949801292319e+00,9.558010697364807129e-01,3.031131997704505920e-02,1.388763822615146637e-02,0.000000000000000000e+00
9.085811382599480179e-01,4.177084092979900798e-01,9.142315732164401076e-01,-4.051920909077482147e-01,8.866764831016252790e-01,-2.571416305107296907e+00,9.298065900802612305e-01,3.824115172028541565e-02,3.195227310061454773e-02,0.000000000000000000e+00
8.537036178824476407e-01,5.207591888910072520e-01,6.544441275561567739e-01,-7.561103648987101966e-01,2.511301659072399106e-01,-1.763042904866716221e+00,7.308538556098937988e-01,7.998907566070556641e-02,1.891571134328842163e-01,0.000000000000000000e+00
8.642596553950345761e-01,5.030459701224689884e-01,4.466159786601513471e-01,-8.947257499398546532e-01,-4.496727958620331256e-01,-7.270549979314593347e-01,1.956873983144760132e-01,1.089510247111320496e-01,6.953615546226501465e-01,2.000000000000000000e+00
9.371019215222260446e-01,3.490558532374893885e-01,4.611326262623856032e-01,-8.873312239498590825e-01,-1.217183114155671042e+00,8.752585710211133740e-01,2.375806868076324463e-02,6.366160511970520020e-02,9.125803112983703613e-01,2.000000000000000000e+00
9.982714865666623139e-01,5.877107373518065947e-02,7.191115837257071597e-01,-6.948946180188081412e-01,-1.707983021184141137e+00,2.307031755301574449e+00,1.262285746634006500e-02,4.933134466409683228e-02,9.380457997322082520e-01,2.000000000000000000e+00
