-5.135254430230755673e-01, 0.000000000000000000e+00, 2.850669436105597310e-01, 8.304145982301200856e-04, 7.141026417912140767e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.126009815185980090e-01, 9.244615044775904636e-04, 2.850669436105597310e-01, 8.304145982301200856e-04, 7.141026417912140767e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.107589885057892687e-01, 1.841993012808731175e-03, 3.058513311537027213e-01, 8.909605830170380701e-04, 6.932577082632801480e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.080132700842896476e-01, 2.745718421499583790e-03, 8.329247245357176976e-03, 3.098181696979735627e-04, 9.913609345849514476e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.043844003680588717e-01, 3.628869716230789799e-03, 1.316197374911532991e-01, 3.669563127783060101e-04, 8.680133061960639829e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.998995586740875852e-01, 4.484841693971283912e-03, 4.501419929847217533e-02, 5.366771720894876778e-04, 9.544491235294344511e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.945923113991386733e-01, 5.307247274948887622e-03, 3.933011190525394218e-02, 4.689092234056730767e-04, 9.602009788713400384e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.885023381498491135e-01, 6.089973249289568416e-03, 4.328531655058189681e-02, 5.160647449337846856e-04, 9.561986187044840824e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.816751021090954765e-01, 6.827236040753657809e-03, 2.205504533178681906e-02, 8.130796283202004196e-04, 9.771318750398875208e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.741614653207441576e-01, 7.513636788351336221e-03, 2.889788944219072106e-02, 5.299279454907290278e-04, 9.705721826123117069e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.660172505483387573e-01, 8.144214772405403840e-03, 2.939712174614537987e-02, 5.390828406842529787e-04, 9.700637954131634544e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.573027525757619172e-01, 8.714497972576836643e-03, 3.238687659982893152e-02, 5.939088047153946682e-04, 9.670192145954578100e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.480822032078338735e-01, 9.220549367928067980e-03, 1.316452984572892837e-01, 6.050406528525944074e-04, 8.677496608898512820e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.384231957118675527e-01, 9.659007495966298248e-03, 1.029150175583935234e-01, 4.729965303855393575e-04, 8.966119859112193780e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.283960759165316712e-01, 1.002711979533590404e-02, 1.125152596241249386e-01, 5.171191598684112814e-04, 8.869676212160059192e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.180733085427215112e-01, 1.032276737381016170e-02, 6.326713065072055997e-01, 5.833916969526226201e-04, 3.667453017958388073e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.095288284743480722e-01, 8.544480068373440720e-03, 9.051609382253837932e-01, 3.440168841579832040e-04, 9.449504489045926214e-02, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.028232724420587885e-01, 6.705556032289287233e-03, 9.036707268540329352e-01, 3.890933256429433525e-04, 9.594017982032235214e-02, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.980038430366830138e-01, 4.819429405375753005e-03, 9.668547350933867079e-01, 2.154759666234989826e-04, 3.292978893998560475e-02, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.951042454129890524e-01, 2.899597623693963948e-03, 9.947200888125755647e-01, 8.022361728182321179e-05, 5.199687570137153346e-03, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.941446659987581369e-01, 9.595794142308968801e-04, 9.999047653969979077e-01, 5.977811478334430729e-06, 8.925679152133984557e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.951317696071340868e-01, -9.871036083759284364e-04, 9.998588057967302545e-01, 9.840849808488251943e-06, 1.313533534572424658e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.980587001389325197e-01, -2.926930531798426806e-03, 9.998012893272626433e-01, 2.190403597121787550e-05, 1.768066367700608346e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.029050798723894933e-01, -4.846379733456997879e-03, 9.999662248354879157e-01, 7.153437416085541196e-06, 2.662172709634535612e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.096370124856276718e-01, -6.731932613238204507e-03, 9.999421519271792791e-01, 1.152238638522690494e-05, 4.632568642948100624e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.182071047582362477e-01, -8.570092272608584652e-03, 9.999418414586187520e-01, 1.158861100794568529e-05, 4.656993037296407504e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.285545306677077670e-01, -1.034742590947154185e-02, 9.999845504010558273e-01, 4.028594343098411016e-06, 1.142100460665909707e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.406051686504487419e-01, -1.205063798274096272e-02, 9.999886329503653304e-01, 5.103882219347914061e-06, 6.263167419128470434e-06, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.542718474721606503e-01, -1.366667882171190319e-02, 9.999852484603405367e-01, 7.386401112640937897e-06, 7.365138546582228286e-06, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.694547378461654819e-01, -1.518289037400483155e-02, 9.999828679379731966e-01, 8.586090699797468899e-06, 8.545971324388590504e-06, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.860419251742023605e-01, -1.658718732803689602e-02, 9.999641725493398914e-01, 1.854446480077266628e-05, 1.728298586162299762e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.039101932945977413e-01, -1.786826812039540163e-02, 9.999380546133115333e-01, 2.949430277198202864e-05, 3.245108391597940157e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.229260399362636313e-01, -1.901584664166585184e-02, 9.999607680533172394e-01, 2.018531754714164499e-05, 1.904662913050259409e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.429469320919695363e-01, -2.002089215570591885e-02, 9.999108691595929299e-01, 4.760432048671195073e-05, 4.152651992268667909e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.638227945440517086e-01, -2.087586245208213065e-02, 9.999105026700564336e-01, 4.636583554115819447e-05, 4.313149440941353317e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.853977084860441105e-01, -2.157491394199243656e-02, 9.999040477066173382e-01, 4.936613992436595240e-05, 4.658615346382243754e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.075117810609690361e-01, -2.211407257492496725e-02, 9.998453965390957654e-01, 7.898397336729489975e-05, 7.561948754089445161e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.300031322886728846e-01, -2.249135122770384854e-02, 9.999093011995616731e-01, 4.349232112882771539e-05, 4.720647930348829865e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.527099348125413592e-01, -2.270680252386850576e-02, 9.999324474747426361e-01, 3.669998899316884958e-05, 3.085253626022612099e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.754724353970964490e-01, -2.276250058455507250e-02, 9.999174965944288562e-01, 4.301370147168061075e-05, 3.948970410481939886e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.981348859050781064e-01, -2.266245050798165392e-02, 9.999178029525399580e-01, 4.408984365334322786e-05, 3.810720380687189805e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.205473157252377803e-01, -2.241242982015965307e-02, 9.999288835155271116e-01, 3.265756204387888155e-05, 3.845892242746418133e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
