1.714038895443081856e-03,1.398370265960693359e+00,1.735902726650238037e-01,-5.577695965766906738e-01,-1.979276305064558983e-03,-3.932078182697296143e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.523171812295913696e-01,8.339959383010864258e-02,2.577249193564057350e-03,7.617059350013732910e-01,3.000000000000000000e+00
3.501415252685546875e-03,1.385253548622131348e+00,1.825735270977020264e-01,-5.829756259918212891e-01,-5.770781077444553375e-03,-7.583689689636230469e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.834575533866882324e-01,1.747795194387435913e-01,4.338361788541078568e-03,6.374245882034301758e-01,3.000000000000000000e+00
5.349540617316961288e-03,1.371533155441284180e+00,1.901860833168029785e-01,-6.098242998123168945e-01,-1.108431722968816757e-02,-1.062806099653244019e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.941507160663604736e-01,3.476961255073547363e-01,7.184385322034358978e-03,4.509688019752502441e-01,3.000000000000000000e+00
7.260703947395086288e-03,1.357218027114868164e+00,1.980929374694824219e-01,-6.363003253936767578e-01,-1.797824725508689880e-02,-1.378912627696990967e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.533723920583724976e-01,6.043229103088378906e-01,1.076842378824949265e-02,2.315362840890884399e-01,1.000000000000000000e+00
9.098911657929420471e-03,1.342300415039062500e+00,1.889271587133407593e-01,-6.630753874778747559e-01,-2.302968688309192657e-02,-1.010382547974586487e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.319186538457870483e-01,5.309106111526489258e-01,1.789749972522258759e-02,3.192732632160186768e-01,1.000000000000000000e+00
1.087198220193386078e-02,1.326796770095825195e+00,1.807457208633422852e-01,-6.891039013862609863e-01,-2.643298357725143433e-02,-6.807211041450500488e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.073134988546371460e-01,4.446902275085449219e-01,3.073681145906448364e-02,4.172595143318176270e-01,1.000000000000000000e+00
1.256313361227512360e-02,1.310699820518493652e+00,1.704557538032531738e-01,-7.154493331909179688e-01,-2.776843309402465820e-02,-2.671077474951744080e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.027381449937820435e-02,2.917781472206115723e-01,5.234199389815330505e-02,5.756060481071472168e-01,3.000000000000000000e+00
1.433420181274414062e-02,1.293988347053527832e+00,1.805009841918945312e-01,-7.428006529808044434e-01,-3.112381696701049805e-02,-6.711401790380477905e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.617409199476242065e-02,6.030875444412231445e-01,8.814646303653717041e-02,2.525919079780578613e-01,1.000000000000000000e+00
1.601152494549751282e-02,1.276677846908569336e+00,1.687302291393280029e-01,-7.693760395050048828e-01,-3.211561962962150574e-02,-1.983771845698356628e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.341384023427963257e-02,3.709933459758758545e-01,1.678946465253829956e-01,4.176982045173645020e-01,3.000000000000000000e+00
1.775550842285156250e-02,1.258752226829528809e+00,1.771103441715240479e-01,-7.967557311058044434e-01,-3.479599580168724060e-02,-5.361264944076538086e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.426128275692462921e-02,5.951245427131652832e-01,2.245081514120101929e-01,1.561059951782226562e-01,1.000000000000000000e+00
1.940279081463813782e-02,1.240242242813110352e+00,1.649609357118606567e-01,-8.226734995841979980e-01,-3.502926602959632874e-02,-4.665423650294542313e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.817040704190731049e-02,3.144884407520294189e-01,4.037950932979583740e-01,2.635460793972015381e-01,2.000000000000000000e+00
2.089853212237358093e-02,1.222354054450988770e+00,1.506806910037994385e-01,-7.950567007064819336e-01,-3.611494973301887512e-02,-2.171561308205127716e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.386383526027202606e-02,4.025143086910247803e-01,3.310253620147705078e-01,2.425965517759323120e-01,1.000000000000000000e+00
2.230196073651313782e-02,1.203862786293029785e+00,1.390817016363143921e-01,-8.218016028404235840e-01,-3.487619012594223022e-02,2.477732300758361816e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.500586885958909988e-02,1.712284535169601440e-01,4.907474815845489502e-01,3.230181336402893066e-01,2.000000000000000000e+00
2.370061911642551422e-02,1.185895681381225586e+00,1.387576907873153687e-01,-7.985134124755859375e-01,-3.378407657146453857e-02,2.184453979134559631e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.850660145282745361e-02,1.951476335525512695e-01,4.383805394172668457e-01,3.479652404785156250e-01,2.000000000000000000e+00
