-5.784414961360386798e-01, 0.000000000000000000e+00, 3.028944424676576017e-03, 4.014100035485020351e-04, 9.965696455717742985e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.770320289293426885e-01, 1.409467206696013572e-03, 3.028944424676576017e-03, 4.014100035485020351e-04, 9.965696455717742985e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.742235263959075686e-01, 2.808502533435126847e-03, 2.178940571800287978e-03, 3.387403106573566363e-04, 9.974823191175489212e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.700367961737907718e-01, 4.186730222116815878e-03, 1.977443141669590725e-03, 3.074153158582845248e-04, 9.977151415424710956e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.645029063146280723e-01, 5.533889859162656119e-03, 6.393452300724513640e-04, 4.250374287185503148e-04, 9.989356173412025086e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.576630048305379894e-01, 6.839901484090040416e-03, 8.192729827849987124e-05, 2.123719775250513457e-04, 9.997057007241936244e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.495680660757065183e-01, 8.094938754831415562e-03, 6.867436287204762289e-05, 1.780177127144093947e-04, 9.997533079244198539e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.402785546126975813e-01, 9.289511463008949185e-03, 1.705012758784099733e-04, 3.073802535004351087e-04, 9.995221184706146733e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.298639970069033422e-01, 1.041455760579428590e-02, 1.364520663284388223e-04, 1.628325335641176005e-04, 9.997007154001080753e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.184024530071938974e-01, 1.146154399970945870e-02, 5.690588613025188884e-04, 4.277662347456883795e-04, 9.990031749039569586e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-5.059798798484504978e-01, 1.242257315874336146e-02, 5.480949060342338048e-04, 4.120074568400684204e-04, 9.990398976371308581e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.926893868861897952e-01, 1.329049296226071132e-02, 4.287324001542608398e-02, 3.418194291012038519e-03, 9.537085656935622158e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.786303822636019945e-01, 1.405900462258780244e-02, 4.044235165008060878e-02, 3.224384615570626434e-03, 9.563332637343558984e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.639076185238699135e-01, 1.472276373973210699e-02, 6.668923536711057753e-02, 2.644793380462676438e-03, 9.306659712524285588e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.486301496271843936e-01, 1.527746889668553550e-02, 4.518102959141102187e-02, 1.188492584609758583e-03, 9.536304778239832469e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.329102172592194098e-01, 1.571993236796499077e-02, 1.305270042557843228e-02, 2.435951041420523697e-03, 9.845113485330067027e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.168620891504116188e-01, 1.604812810880777707e-02, 1.360357400048831378e-01, 5.093591488727484441e-03, 8.588706685063890456e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-4.006008759152124288e-01, 1.626121323519917616e-02, 1.326894496628819864e-01, 4.968296209676433851e-03, 8.623422541274412545e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-3.842413552978523050e-01, 1.635952061736012375e-02, 2.414043498053370373e-01, 2.792015688493471558e-03, 7.558036345061712735e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-3.678968334286021324e-01, 1.634452186925014483e-02, 2.853864735384762930e-01, 2.589287437324862100e-03, 7.120242390242007557e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-3.516780716566906828e-01, 1.621876177191143922e-02, 2.783285344012545459e-01, 2.525251349998011968e-03, 7.191462142487421438e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
-3.356923048005566179e-01, 1.598576685613404408e-02, 7.933087115481163298e-01, 3.307463743814802789e-03, 2.033838247080726469e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.220423724634148277e-01, 1.364993233714180410e-02, 9.250698694147525547e-01, 5.436251900562385966e-04, 7.438650539518826266e-02, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.108136650492421271e-01, 1.122870741417267629e-02, 9.884135900441356481e-01, 2.533307498789477978e-04, 1.133307920598950781e-02, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.020746462669725574e-01, 8.739018782269588823e-03, 9.992720887452999357e-01, 4.011538414830554360e-05, 6.877958705530430074e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.958774339378480445e-01, 6.197212329124525930e-03, 9.995386156928512955e-01, 5.979223946084432782e-05, 4.015920676906176373e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.922583469386800248e-01, 3.619086999168045701e-03, 9.999059945353785395e-01, 2.694064336985731436e-05, 6.706482125273056840e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.912383435095561857e-01, 1.020003429123851266e-03, 9.992658972564274489e-01, 3.353404828681904172e-04, 3.987622607041656003e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.928232965771083718e-01, -1.584953067552160103e-03, 9.998397006461933190e-01, 5.460723667000029626e-05, 1.056921171411355270e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.970040739280369602e-01, -4.180777350928571896e-03, 9.996956989432058682e-01, 1.394268507488766499e-04, 1.648742060479603175e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.037564141172450771e-01, -6.752340189208122165e-03, 9.989825043423414819e-01, 3.807702674550193962e-04, 6.367253902071128100e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.130406122659776802e-01, -9.284198148732575318e-03, 9.984802357506723514e-01, 5.418658528123856954e-04, 9.778983965130127933e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.248010528280444453e-01, -1.176044056206676514e-02, 9.996254891272823295e-01, 1.271324467671969835e-04, 2.473784259498288231e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.389656482911613256e-01, -1.416459546311689063e-02, 9.995802330742428188e-01, 1.532810652632405973e-04, 2.664858604874086566e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.554452626678871185e-01, -1.647961437672581381e-02, 9.998712463169906473e-01, 5.229652764749606467e-05, 7.645715535746001358e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.741332151627843605e-01, -1.868795249489724891e-02, 9.999115960483944132e-01, 3.967716410200180312e-05, 4.872678750457770305e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.949049708376574097e-01, -2.077175567487302490e-02, 9.998365534821777034e-01, 9.521313205748586190e-05, 6.823338577055872189e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.176181294375644892e-01, -2.271315859990710034e-02, 9.997721671191123205e-01, 1.486876180948232024e-04, 7.914526279632017535e-05, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.421128188147676052e-01, -2.449468937720311254e-02, 9.994567313049300683e-01, 3.910188569491232372e-04, 1.522498381227628409e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.682125840643763803e-01, -2.609976524960878203e-02, 9.995293337766946173e-01, 3.257211232058447852e-04, 1.449451000980849337e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.957258369633614215e-01, -2.751325289898501683e-02, 9.987501544474336468e-01, 8.117206591369224931e-04, 4.381248934223468138e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.244478933740729376e-01, -2.872205641071149534e-02, 9.978540554202027790e-01, 1.121895878352767613e-03, 1.024048701448791905e-03, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.541635814083535339e-01, -2.971568803428060318e-02, 9.986541857956152679e-01, 6.345171749921513270e-04, 7.112970293913525822e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.846503544950389930e-01, -3.048677308668549732e-02, 9.987957957511272022e-01, 5.492528972315152865e-04, 6.549513516393586608e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.156817964687504308e-01, -3.103144197371140306e-02, 9.964250492305151141e-01, 1.890643032031638637e-03, 1.684307737454856851e-03, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.470313663070964560e-01, -3.134956983834601141e-02, 9.975281460648740550e-01, 1.462637215867706444e-03, 1.009216719255131428e-03, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.784762035528796309e-01, -3.144483724578312628e-02, 9.983482831721085526e-01, 9.627252757715427500e-04, 6.889915521172505905e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.098008055523535864e-01, -3.132460199947399021e-02, 9.985740356248077321e-01, 8.168331450587283660e-04, 6.091312301319889381e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.408003958398993172e-01, -3.099959028754573423e-02, 9.987506090347670895e-01, 6.197169898509884752e-04, 6.296739753842082706e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.712838280538016900e-01, -3.048343221390237973e-02, 9.989587412208276174e-01, 3.496936569796443937e-04, 6.915651221909892028e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.010759080205021032e-01, -2.979207996670039243e-02, 9.989051423327799384e-01, 3.780066189614467251e-04, 7.168510482614327307e-04, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.300190627888002215e-01, -2.894315476829814951e-02, 9.979162652378839038e-01, 7.136996166219180615e-04, 1.370035145493651981e-03, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.579743335126237547e-01, -2.795527072382354011e-02, 9.917578925420691416e-01, 5.715261833673893500e-04, 7.670581274563566428e-03, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.848217136915866865e-01, -2.684738017896292489e-02, 9.765253204391055597e-01, 1.571880693954278698e-03, 2.190279886693793920e-02, 0.000000000000000000e+00, 0.000000000000000000e+00
-9.104598911615948698e-01, -2.563817747000823183e-02, 8.684002005109358047e-01, 1.947098720493257908e-03, 1.296527007685684962e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
-9.348054788662026882e-01, -2.434558770460779412e-02, 7.075945701174698454e-01, 3.447377898680813960e-03, 2.889580519838486627e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
-9.577918350687639748e-01, -2.298635620256133522e-02, 1.882734094189760232e-01, 2.318786835303230428e-03, 8.094078037457171915e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
