2.992242338983639982e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.095918822102248669e-03,9.990238547325134277e-01,1.000000000000000000e+00
2.992242338983639982e+01,-2.305776513611533796e-01,1.000000000000000000e+00,9.075758047401905060e-03,9.910075068473815918e-01,1.000000000000000000e+00
2.986477897699611006e+01,-3.983536799431546815e-01,1.000000000000000000e+00,1.029325202107429504e-01,8.970509767532348633e-01,1.000000000000000000e+00
2.976519055701032102e+01,-7.418127832538570221e-01,1.000000000000000000e+00,9.440112709999084473e-01,5.586788058280944824e-02,0.000000000000000000e+00
2.957973736119685526e+01,-5.000000000000000000e-01,-1.000000000000000000e+00,1.594250053167343140e-01,8.406465053558349609e-01,1.000000000000000000e+00
2.945473736119685526e+01,-6.345394177558560944e-01,1.000000000000000000e+00,9.907654523849487305e-01,9.286447428166866302e-03,0.000000000000000000e+00
2.929610250675789018e+01,-4.898540068228639521e-01,-1.000000000000000000e+00,6.881287693977355957e-01,3.117582201957702637e-01,0.000000000000000000e+00
2.917363900505217345e+01,-1.878540729540156273e-01,-1.000000000000000000e+00,2.191887050867080688e-01,7.807044982910156250e-01,1.000000000000000000e+00
2.912667548681367080e+01,-5.000000000000000000e-01,1.000000000000000000e+00,9.982924461364746094e-01,1.708618132397532463e-03,0.000000000000000000e+00
2.900167548681367080e+01,-1.309349932879944611e-01,-1.000000000000000000e+00,4.166585505008697510e-01,5.832948684692382812e-01,1.000000000000000000e+00
2.896894173849167231e+01,-3.177942816703114848e-01,1.000000000000000000e+00,9.970746040344238281e-01,2.960888901725411415e-03,0.000000000000000000e+00
2.888949316807409318e+01,-1.328280554426438664e-01,-1.000000000000000000e+00,6.676089167594909668e-01,3.322702348232269287e-01,0.000000000000000000e+00
2.885628615421343213e+01,2.615280296834783247e-01,-1.000000000000000000e+00,3.564207255840301514e-02,9.642766714096069336e-01,1.000000000000000000e+00
2.892166816163430099e+01,1.189452927859206421e-01,1.000000000000000000e+00,6.319251060485839844e-01,3.679692745208740234e-01,0.000000000000000000e+00
2.895140448483078188e+01,4.099910209114715487e-01,-1.000000000000000000e+00,3.096174448728561401e-03,9.968311786651611328e-01,1.000000000000000000e+00
2.905390224005865107e+01,1.355920016186163979e-01,1.000000000000000000e+00,2.659457623958587646e-01,7.341204881668090820e-01,1.000000000000000000e+00
2.908780024046330581e+01,-2.463538193100372475e-01,1.000000000000000000e+00,9.782670140266418457e-01,2.181417495012283325e-02,0.000000000000000000e+00
2.902621178563579818e+01,-2.422206512152890179e-01,-1.000000000000000000e+00,6.579008102416992188e-01,3.419817090034484863e-01,0.000000000000000000e+00
2.896565662283197540e+01,1.342540331076114146e-03,-1.000000000000000000e+00,1.896920055150985718e-01,8.102201819419860840e-01,1.000000000000000000e+00
2.896599225791474552e+01,-9.914128214134343420e-02,1.000000000000000000e+00,9.572399258613586426e-01,4.264756292104721069e-02,0.000000000000000000e+00
2.894120693737940897e+01,5.413777177078532565e-02,-1.000000000000000000e+00,1.411048620939254761e-01,8.589026331901550293e-01,1.000000000000000000e+00
2.895474138032210476e+01,-4.884423243168467543e-02,1.000000000000000000e+00,9.262045025825500488e-01,7.390458881855010986e-02,0.000000000000000000e+00
2.894253032221418209e+01,3.889986268891864052e-01,-1.000000000000000000e+00,4.212384112179279327e-03,9.958581924438476562e-01,1.000000000000000000e+00
2.903977997893647967e+01,2.905671100776555660e-01,1.000000000000000000e+00,4.671356454491615295e-02,9.532753229141235352e-01,1.000000000000000000e+00
2.911242175645589469e+01,-9.669145849442395413e-02,1.000000000000000000e+00,8.332903981208801270e-01,1.667499691247940063e-01,0.000000000000000000e+00
